Supermarket,Category,Subcategory,Product,Specs,Price,img_link,Time
Mercadona,Cerveza,Cerveza lata,Cerveza clásica Mahou,Lata 330 ml,"0,58 €",https://prod-mercadona.imgix.net/images/80a0338d105f2e239973bcd28019214d.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza doble malta Voll-Damm,12 latas x 330 ml,"9,60 €",https://prod-mercadona.imgix.net/images/e0afa39e7e75c2b4e0a6700c88873a78.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza doble malta Voll-Damm,Lata 330 ml,"0,82 €",https://prod-mercadona.imgix.net/images/c859f3cc864ebc026852790be0db48f2.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Suave Steinburg,12 latas x 330 ml,"2,64 €",https://prod-mercadona.imgix.net/images/98199cc6dd1744a42cf97aec419a8001.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Suave Steinburg,Lata 330 ml,"0,22 €",https://prod-mercadona.imgix.net/images/33e2579a2334d356bf9092b5735148c3.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Especial Steinburg,12 latas x 330 ml,"3,36 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Especial Steinburg,Lata 330 ml,"0,28 €",https://prod-mercadona.imgix.net/images/ffa328c8566ea691c067a8623eec3b35.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Pils Krombacher,Barril 5 L,"12,00 €",https://prod-mercadona.imgix.net/images/cbbcb25a4398ba38b9e0c86db231af22.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Pils Krombacher,6 latas x 330 ml,"2,22 €",https://prod-mercadona.imgix.net/images/93a9fd0de7fea0b87be686d5addd6015.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Pils Krombacher,Lata 330 ml,"0,37 €",https://prod-mercadona.imgix.net/images/98eb3368d0c39db5d5b6291e706540cf.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Tostada 1897,9 latas x 330 ml,"4,14 €",https://prod-mercadona.imgix.net/images/6a7a6e9f2b3866f3569e01e77d364e76.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Tostada 1897,Lata 330 ml,"0,46 €",https://prod-mercadona.imgix.net/images/397393e59c0eeb0543ac55bce975524e.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza doble malta,6 latas x 330 ml,"2,88 €",https://prod-mercadona.imgix.net/images/df77d530b382c2681cfd4c996de7b48c.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza doble malta,Lata 330 ml,"0,48 €",https://prod-mercadona.imgix.net/images/d433ff04be16c3bbeb350cb3bee2d326.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza artesana Session IPA Arriaca,4 ud. x 330 ml,"5,60 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza artesana Session IPA Arriaca,Lata 330 ml,"1,45 €",https://prod-mercadona.imgix.net/images/7ac7b5cd4d681353f1c628b30f7c4297.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza sin gluten Steinburg,6 latas x 330 ml,"2,70 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza sin gluten Steinburg,Lata 330 ml,"0,45 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza negra Black 1897,6 latas x 330 ml,"2,70 €",https://prod-mercadona.imgix.net/images/a51234e0b539229bbe0416ecf7e651ea.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza negra Black 1897,Lata 330 ml,"0,45 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Pilsen Sabor a Sur Steinburg,12 lata x 330 ml,"3,24 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Pilsen Sabor a Sur Steinburg,Lata 330 ml,"0,27 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza lata,Cerveza Guinness Draught Stout,Lata 330 ml,"1,32 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botella 1 L,"0,70 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,6 botellas x 1 L,"3,90 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botella 1 L,"0,65 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,12 botellines x 330 ml,"3,60 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botellín 330 ml,"0,30 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,12 botellines x 200 ml,"3,24 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Clásica Steinburg,Botellín 200 ml,"0,27 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza reserva 1925 Alhambra,6 botellines x 330 ml,"6,74 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza clásica Mahou,6 botellas x 1 L,"7,50 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza clásica Mahou,Botella 1 L,"1,42 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza clásica Mahou,12 botellines x 250 ml,"5,00 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza reserva,6 botellines x 330 ml,"3,96 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza reserva,Botellín 330 ml,"0,66 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Tostada 1897,6 botellines x 330 ml,"3,96 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Tostada 1897,Botellín 330 ml,"0,66 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza de trigo Franziskaner,6 botellines x 355 ml,"5,52 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza de trigo Franziskaner,Botellín 355 ml,"0,92 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza abadía Tongerlo,4 botellines x 330 ml,"4,00 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza abadía Tongerlo,Botellín 330 ml,"1,00 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza especial Mahou,12 botellines x 250 ml,"6,12 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,Botella 1 L,"0,95 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,12 botellines x 330 ml,"4,80 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Especial Steinburg,Botellín 330 ml,"0,40 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Suave Steinburg,6 botellines x 250 ml,"1,39 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Pils Krombacher,6 botellines x 330 ml,"3,60 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Pils Krombacher,Botellín 330 ml,"0,60 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza roja sabor intenso,4 botellines x 330 ml,"4,40 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza roja sabor intenso,Botellín 330 ml,"1,10 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Heineken,12 botellines x 250 ml,"7,56 €",https://prod-mercadona.imgix.net/images/472c2a29be146e5bd0de95465879b51f.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Heineken,Botellín 250 ml,"0,65 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza tostada Turia,6 botellines x 250 ml,"3,54 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza tostada Turia,Botellín 250 ml,"0,59 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza El Águila sin filtrar,Botellín 330 ml,"0,89 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Abadía tostada Hélécine,Botellín 330 ml,"1,25 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
Mercadona,Cerveza,Cerveza botella y botellín,Cerveza Grand Cru Especialidades 1897,Botellín 330 ml,"1,60 €","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQH/wAALCAABAAEBAREA/8QAFAABAAAAAAAAAAAAAAAAAAAACv/EABQQAQAAAAAAAAAAAAAAAAAAAAD/2gAIAQEAAD8Afw//2Q==",2021-03-27
